"http://uploads5.wikiart.org/images/paul-cezanne/roses-in-a-bottle-1904.jpg","Roses in a Bottle","Paul Cezanne","cubism","1904"
"http://uploads6.wikiart.org/images/paul-cezanne/chateau-noir-3.jpg","Chateau Noir","Paul Cezanne","cubism","1905"
"http://uploads7.wikiart.org/images/paul-cezanne/riverbanks-1905.jpg","Riverbanks","Paul Cezanne","cubism","1905"
"http://uploads3.wikiart.org/images/paul-cezanne/the-bend-in-the-road.jpg","The Bend in the road","Paul Cezanne","cubism","1905"
"http://uploads2.wikiart.org/images/paul-cezanne/montagne-sainte-victoire-and-the-black-chateau.jpg","Montagne Sainte-Victoire and the Black Chateau","Paul Cezanne","cubism","1905"
"http://uploads2.wikiart.org/images/paul-cezanne/mont-sainte-victoire-seen-from-les-lauves-1905.jpg","Mont Sainte-Victoire Seen from les Lauves","Paul Cezanne","cubism","1905"
"http://uploads1.wikiart.org/images/paul-cezanne/montagne-sainte-victoire-from-lauves.jpg","Montagne Sainte-Victoire from Lauves","Paul Cezanne","cubism","1905"
"http://uploads7.wikiart.org/images/paul-cezanne/bend-in-forest-road-1906.jpg","Bend in Forest Road","Paul Cezanne","cubism","1906"
"http://uploads7.wikiart.org/images/paul-cezanne/jourdan-s-cottage-1906-1.jpg","Jourdan&#39;s Cottage","Paul Cezanne","cubism","1906"
"http://uploads3.wikiart.org/images/paul-cezanne/large-bathers-1906-1.jpg","Large Bathers","Paul Cezanne","cubism","1906"
"http://uploads0.wikiart.org/images/paul-cezanne/mill-on-the-river.jpg","Mill on the River","Paul Cezanne","cubism","1906"
"http://uploads3.wikiart.org/images/paul-cezanne/mont-sainte-victoire.jpg","Mont Sainte-Victoire","Paul Cezanne","cubism","1906"
"http://uploads2.wikiart.org/images/paul-cezanne/morning-in-provence.jpg","Morning in Provence","Paul Cezanne","cubism","1906"
"http://uploads3.wikiart.org/images/paul-cezanne/the-garden-at-les-lauves-1906.jpg","The Garden at Les Lauves","Paul Cezanne","cubism","1906"
"http://uploads4.wikiart.org/images/paul-cezanne/the-old-gardener-1906.jpg","The Old Gardener","Paul Cezanne","cubism","1906"
"http://uploads0.wikiart.org/images/pablo-picasso/composition-peasants-1906.jpg","Composition  &quot;Peasants&quot;","Pablo Picasso","cubism","1906"
"http://uploads7.wikiart.org/images/pablo-picasso/study-to-girls-from-avignon-1906.jpg","Study to &quot;Girls from Avignon&quot;","Pablo Picasso","cubism","1906"
"http://uploads0.wikiart.org/images/andre-derain/untitled.jpg","Untitled","Andre Derain","cubism","1906"
"http://uploads1.wikiart.org/images/paul-cezanne/large-bathers-1906.jpg","Large Bathers","Paul Cezanne","cubism","1906"
"http://uploads3.wikiart.org/00129/images/paul-cezanne/large-bathers.jpg","Large Bathers","Paul Cezanne","cubism","1906"
"http://uploads6.wikiart.org/images/paul-cezanne/mont-sainte-victoire-seen-from-les-lauves.jpg","Mont Sainte-Victoire Seen from les Lauves","Paul Cezanne","cubism","1906"
"http://uploads8.wikiart.org/images/paul-cezanne/mont-sainte-victoire-seen-from-les-lauves-1.jpg","Mont Sainte-Victoire Seen from les Lauves","Paul Cezanne","cubism","1906"
"http://uploads1.wikiart.org/images/paul-cezanne/river-at-the-bridge-of-the-three-sources-1906.jpg","River at the bridge of the three sources","Paul Cezanne","cubism","1906"
"http://uploads5.wikiart.org/images/paul-cezanne/jourdan-s-cottage-1906.jpg","Jourdan&#39;s Cottage","Paul Cezanne","cubism","1906"
"http://uploads5.wikiart.org/images/paul-cezanne/mont-sainte-victoire-6.jpg","Mont Sainte-Victoire","Paul Cezanne","cubism","1906"
"http://uploads5.wikiart.org/images/paul-cezanne/mont-sainte-victoire-7.jpg","Mont Sainte-Victoire","Paul Cezanne","cubism","1906"
"http://uploads5.wikiart.org/images/paul-cezanne/mont-sainte-victoire-8.jpg","Mont Sainte-Victoire","Paul Cezanne","cubism","1906"
"http://uploads1.wikiart.org/images/paul-cezanne/still-life-with-green-melon.jpg","Still Life with Green Melon","Paul Cezanne","cubism","1906"
"http://uploads2.wikiart.org/images/paul-cezanne/the-garden-terrace-at-les-lauves-1906.jpg","The Garden Terrace at Les Lauves","Paul Cezanne","cubism","1906"
